48.7000000 3.0333333  42.628
48.7000000 3.0500000  42.636
48.7000000 3.0666667  42.657
48.7000000 3.0833333  42.675
48.7000000 3.1000000  42.695
48.7000000 3.1166667  42.715
48.7000000 3.1333333  42.733
48.7000000 3.1500000  42.753
48.7000000 3.1666667  42.773
48.7000000 3.1833333  42.792
48.7000000 3.2000000  42.811
48.7000000 3.2166667  42.830
48.7000000 3.2333333  42.849
48.7000000 3.2500000  42.868
48.7000000 3.2666667  42.888
48.7000000 3.2833333  42.906
48.7000000 3.3000000  42.915
48.7000000 3.3166667  42.934
48.7000000 3.3333333  42.953
48.7000000 3.3500000  42.962
48.7000000 3.3666667  42.982
48.7000000 3.3833333  42.992
48.7000000 3.4000000  43.003
48.7000000 3.4166667  43.014
48.7000000 3.4333333  43.036
48.7000000 3.4500000  43.047
48.7000000 3.4666667  43.059
48.7000000 3.4833333  43.079
48.7000000 3.5000000  43.092
48.7000000 3.5166667  43.102
48.7000000 3.5333333  43.122
48.7000000 3.5500000  43.133
48.7000000 3.5666667  43.143
48.7000000 3.5833333  43.153
48.7000000 3.6000000  43.161
48.7000000 3.6166667  43.169
48.7000000 3.6333333  43.187
48.7000000 3.6500000  43.193
48.7000000 3.6666667  43.199
48.7000000 3.6833333  43.213
48.7000000 3.7000000  43.217
48.7000000 3.7166667  43.229
48.7000000 3.7333333  43.232
48.7000000 3.7500000  43.236
48.7000000 3.7666667  43.240
48.7000000 3.7833333  43.245
48.7000000 3.8000000  43.250
48.7000000 3.8166667  43.267
48.7000000 3.8333333  43.274
48.7000000 3.8500000  43.292
48.7000000 3.8666667  43.301
48.7000000 3.8833333  43.320
48.7000000 3.9000000  43.329
48.7000000 3.9166667  43.350
48.7000000 3.9333333  43.361
48.7000000 3.9500000  43.382
48.7000000 3.9666667  43.394
48.7000000 3.9833333  43.415
48.7000000 4.0000000  43.428
48.7000000 4.0166667  43.449
48.7000000 4.0333333  43.460
48.7000000 4.0500000  43.482
48.7000000 4.0666667  43.504
48.7000000 4.0833333  43.517
48.7000000 4.1000000  43.539
48.7000000 4.1166667  43.561
48.7000000 4.1333333  43.572
48.7000000 4.1500000  43.593
48.7000000 4.1666667  43.615
48.7000000 4.1833333  43.635
48.7000000 4.2000000  43.655
48.7000000 4.2166667  43.675
48.7000000 4.2333333  43.686
48.7000000 4.2500000  43.706
48.7000000 4.2666667  43.729
48.7000000 4.2833333  43.750
48.7000000 4.3000000  43.770
48.7000000 4.3166667  43.790
48.7000000 4.3333333  43.801
48.7000000 4.3500000  43.820
48.7000000 4.3666667  43.838
48.7000000 4.3833333  43.856
48.7000000 4.4000000  43.874
48.7000000 4.4166667  43.890
48.7000000 4.4333333  43.908
48.7000000 4.4500000  43.924
48.7000000 4.4666667  43.939
48.7000000 4.4833333  43.956
48.7000000 4.5000000  43.971
48.7000000 4.5166667  43.985
48.7000000 4.5333333  44.000
48.7000000 4.5500000  44.016
48.7000000 4.5666667  44.033
48.7000000 4.5833333  44.049
48.7000000 4.6000000  44.067
48.7000000 4.6166667  44.086
48.7000000 4.6333333  44.105
48.7000000 4.6500000  44.123
48.7000000 4.6666667  44.143
48.7000000 4.6833333  44.163
48.7000000 4.7000000  44.182
48.7000000 4.7166667  44.201
48.7000000 4.7333333  44.222
48.7000000 4.7500000  44.242
48.7000000 4.7666667  44.262
48.7000000 4.7833333  44.274
48.7000000 4.8000000  44.295
48.7000000 4.8166667  44.318
48.7000000 4.8333333  44.339
48.7000000 4.8500000  44.362
48.7000000 4.8666667  44.385
48.7000000 4.8833333  44.408
48.7000000 4.9000000  44.432
48.7000000 4.9166667  44.455
48.7000000 4.9333333  44.468
48.7000000 4.9500000  44.491
48.7000000 4.9666667  44.512
48.7000000 4.9833333  44.535
48.7000000 5.0000000  44.555
48.7000000 5.0166667  44.577
48.7000000 5.0333333  44.597
48.7000000 5.0500000  44.616
48.7000000 5.0666667  44.635
48.7000000 5.0833333  44.646
48.7000000 5.1000000  44.665
48.7000000 5.1166667  44.684
48.7000000 5.1333333  44.703
48.7000000 5.1500000  44.723
48.7000000 5.1666667  44.743
48.7000000 5.1833333  44.752
48.7000000 5.2000000  44.771
48.7000000 5.2166667  44.788
48.7000000 5.2333333  44.797
48.7000000 5.2500000  44.815
48.7000000 5.2666667  44.835
48.7000000 5.2833333  44.844
48.7000000 5.3000000  44.864
48.7000000 5.3166667  44.876
48.7000000 5.3333333  44.897
48.7000000 5.3500000  44.910
48.7000000 5.3666667  44.924
48.7000000 5.3833333  44.937
48.7000000 5.4000000  44.941
48.7000000 5.4166667  44.955
48.7000000 5.4333333  44.966
48.7000000 5.4500000  44.977
48.7000000 5.4666667  45.001
48.7000000 5.4833333  45.011
48.7000000 5.5000000  45.022
48.7000000 5.5166667  45.021
48.7000000 5.5333333  45.019
48.7000000 5.5500000  45.017
48.7000000 5.5666667  45.025
48.7000000 5.5833333  45.022
48.7000000 5.6000000  45.021
48.7000000 5.6166667  45.031
48.7000000 5.6333333  45.032
48.7000000 5.6500000  45.045
48.7000000 5.6666667  45.051
48.7000000 5.6833333  45.056
48.7000000 5.7000000  45.063
48.7000000 5.7166667  45.070
48.7000000 5.7333333  45.066
48.7000000 5.7500000  45.072
48.7000000 5.7666667  45.077
48.7000000 5.7833333  45.082
48.7000000 5.8000000  45.087
48.7000000 5.8166667  45.094
48.7000000 5.8333333  45.100
48.7000000 5.8500000  45.117
48.7000000 5.8666667  45.112
48.7000000 5.8833333  45.107
48.7000000 5.9000000  45.112
48.7000000 5.9166667  45.117
48.7000000 5.9333333  45.136
48.7000000 5.9500000  45.143
48.7000000 5.9666667  45.151
48.7000000 5.9833333  45.170
48.7000000 6.0000000  45.190
48.7000000 6.0166667  45.198
48.7000000 6.0333333  45.206
48.7000000 6.0500000  45.211
48.7000000 6.0666667  45.226
48.7000000 6.0833333  45.229
48.7000000 6.1000000  45.239
48.7000000 6.1166667  45.249
48.7000000 6.1333333  45.255
48.7000000 6.1500000  45.273
48.7000000 6.1666667  45.279
48.7000000 6.1833333  45.282
48.7000000 6.2000000  45.278
48.7000000 6.2166667  45.287
48.7000000 6.2333333  45.296
48.7000000 6.2500000  45.306
48.7000000 6.2666667  45.329
48.7000000 6.2833333  45.352
48.7000000 6.3000000  45.367
48.7000000 6.3166667  45.391
48.7000000 6.3333333  45.403
48.7000000 6.3500000  45.416
48.7000000 6.3666667  45.439
48.7000000 6.3833333  45.451
48.7000000 6.4000000  45.474
48.7000000 6.4166667  45.496
48.7000000 6.4333333  45.517
48.7000000 6.4500000  45.538
48.7000000 6.4666667  45.560
48.7000000 6.4833333  45.581
48.7000000 6.5000000  45.600
48.7000000 6.5166667  45.620
48.7000000 6.5333333  45.650
48.7000000 6.5500000  45.669
48.7000000 6.5666667  45.700
48.7000000 6.5833333  45.718
48.7000000 6.6000000  45.746
48.7000000 6.6166667  45.773
48.7000000 6.6333333  45.799
48.7000000 6.6500000  45.827
48.7000000 6.6666667  45.852
48.7000000 6.6833333  45.878
48.7000000 6.7000000  45.904
48.7000000 6.7166667  45.931
48.7000000 6.7333333  45.958
48.7000000 6.7500000  45.994
48.7000000 6.7666667  46.020
48.7000000 6.7833333  46.057
48.7000000 6.8000000  46.084
48.7000000 6.8166667  46.120
48.7000000 6.8333333  46.158
48.7000000 6.8500000  46.185
48.7000000 6.8666667  46.222
48.7000000 6.8833333  46.251
48.7000000 6.9000000  46.289
48.7000000 6.9166667  46.326
48.7000000 6.9333333  46.353
48.7000000 6.9500000  46.392
48.7000000 6.9666667  46.430
48.7000000 6.9833333  46.468
48.7000000 7.0000000  46.499
48.7166667 1.0000000  43.593
48.7166667 1.0166667  43.573
48.7166667 1.0333333  43.553
48.7166667 1.0500000  43.531
48.7166667 1.0666667  43.511
48.7166667 1.0833333  43.491
48.7166667 1.1000000  43.470
48.7166667 1.1166667  43.450
48.7166667 1.1333333  43.428
48.7166667 1.1500000  43.416
48.7166667 1.1666667  43.394
48.7166667 1.1833333  43.372
48.7166667 1.2000000  43.348
48.7166667 1.2166667  43.324
48.7166667 1.2333333  43.291
48.7166667 1.2500000  43.267
48.7166667 1.2666667  43.254
48.7166667 1.2833333  43.229
48.7166667 1.3000000  43.214
48.7166667 1.3166667  43.188
48.7166667 1.3333333  43.162
48.7166667 1.3500000  43.145
48.7166667 1.3666667  43.119
48.7166667 1.3833333  43.093
48.7166667 1.4000000  43.067
48.7166667 1.4166667  43.051
48.7166667 1.4333333  43.027
48.7166667 1.4500000  43.013
48.7166667 1.4666667  42.991
48.7166667 1.4833333  42.979
48.7166667 1.5000000  42.956
48.7166667 1.5166667  42.945
48.7166667 1.5333333  42.935
48.7166667 1.5500000  42.913
48.7166667 1.5666667  42.904
48.7166667 1.5833333  42.895
48.7166667 1.6000000  42.875
48.7166667 1.6166667  42.865
48.7166667 1.6333333  42.855
48.7166667 1.6500000  42.836
48.7166667 1.6666667  42.826
48.7166667 1.6833333  42.819
48.7166667 1.7000000  42.801
48.7166667 1.7166667  42.794
48.7166667 1.7333333  42.777
48.7166667 1.7500000  42.761
48.7166667 1.7666667  42.754
48.7166667 1.7833333  42.746
48.7166667 1.8000000  42.729
48.7166667 1.8166667  42.720
48.7166667 1.8333333  42.711
48.7166667 1.8500000  42.692
48.7166667 1.8666667  42.682
48.7166667 1.8833333  42.671
48.7166667 1.9000000  42.651
48.7166667 1.9166667  42.641
48.7166667 1.9333333  42.632
48.7166667 1.9500000  42.621
48.7166667 1.9666667  42.600
48.7166667 1.9833333  42.589
48.7166667 2.0000000  42.579
48.7166667 2.0166667  42.558
48.7166667 2.0333333  42.547
48.7166667 2.0500000  42.536
48.7166667 2.0666667  42.516
48.7166667 2.0833333  42.505
48.7166667 2.1000000  42.496
48.7166667 2.1166667  42.475
48.7166667 2.1333333  42.465
48.7166667 2.1500000  42.456
48.7166667 2.1666667  42.447
48.7166667 2.1833333  42.427
48.7166667 2.2000000  42.418
48.7166667 2.2166667  42.406
48.7166667 2.2333333  42.394
48.7166667 2.2500000  42.372
48.7166667 2.2666667  42.361
48.7166667 2.2833333  42.349
48.7166667 2.3000000  42.338
48.7166667 2.3166667  42.328
48.7166667 2.3333333  42.319
48.7166667 2.3500000  42.308
48.7166667 2.3666667  42.298
48.7166667 2.3833333  42.298
48.7166667 2.4000000  42.288
48.7166667 2.4166667  42.279
48.7166667 2.4333333  42.280
48.7166667 2.4500000  42.273
48.7166667 2.4666667  42.276
48.7166667 2.4833333  42.269
48.7166667 2.5000000  42.273
48.7166667 2.5166667  42.266
48.7166667 2.5333333  42.270
48.7166667 2.5500000  42.273
48.7166667 2.5666667  42.276
48.7166667 2.5833333  42.279
48.7166667 2.6000000  42.282
48.7166667 2.6166667  42.285
48.7166667 2.6333333  42.298
48.7166667 2.6500000  42.302
48.7166667 2.6666667  42.314
48.7166667 2.6833333  42.315
48.7166667 2.7000000  42.327
48.7166667 2.7166667  42.328
48.7166667 2.7333333  42.340
48.7166667 2.7500000  42.351
48.7166667 2.7666667  42.362
48.7166667 2.7833333  42.371
48.7166667 2.8000000  42.384
48.7166667 2.8166667  42.393
48.7166667 2.8333333  42.414
48.7166667 2.8500000  42.423
48.7166667 2.8666667  42.443
48.7166667 2.8833333  42.452
48.7166667 2.9000000  42.471
48.7166667 2.9166667  42.490
48.7166667 2.9333333  42.509
48.7166667 2.9500000  42.517
48.7166667 2.9666667  42.537
48.7166667 2.9833333  42.555
48.7166667 3.0000000  42.573
48.7166667 3.0166667  42.591
48.7166667 3.0333333  42.609
48.7166667 3.0500000  42.628
48.7166667 3.0666667  42.647
48.7166667 3.0833333  42.655
48.7166667 3.1000000  42.675
48.7166667 3.1166667  42.694
48.7166667 3.1333333  42.722
48.7166667 3.1500000  42.743
48.7166667 3.1666667  42.762
48.7166667 3.1833333  42.781
48.7166667 3.2000000  42.801
48.7166667 3.2166667  42.820
48.7166667 3.2333333  42.838
48.7166667 3.2500000  42.858
48.7166667 3.2666667  42.878
48.7166667 3.2833333  42.888
48.7166667 3.3000000  42.907
48.7166667 3.3166667  42.928
48.7166667 3.3333333  42.937
48.7166667 3.3500000  42.956
48.7166667 3.3666667  42.968
48.7166667 3.3833333  42.989
48.7166667 3.4000000  42.999
48.7166667 3.4166667  43.011
48.7166667 3.4333333  43.031
48.7166667 3.4500000  43.043
48.7166667 3.4666667  43.054
48.7166667 3.4833333  43.067
48.7166667 3.5000000  43.088
48.7166667 3.5166667  43.099
48.7166667 3.5333333  43.120
48.7166667 3.5500000  43.130
48.7166667 3.5666667  43.139
48.7166667 3.5833333  43.150
48.7166667 3.6000000  43.158
48.7166667 3.6166667  43.167
48.7166667 3.6333333  43.175
48.7166667 3.6500000  43.182
48.7166667 3.6666667  43.199
48.7166667 3.6833333  43.204
48.7166667 3.7000000  43.208
48.7166667 3.7166667  43.222
48.7166667 3.7333333  43.224
48.7166667 3.7500000  43.227
48.7166667 3.7666667  43.231
48.7166667 3.7833333  43.235
48.7166667 3.8000000  43.242
48.7166667 3.8166667  43.258
48.7166667 3.8333333  43.264
48.7166667 3.8500000  43.282
48.7166667 3.8666667  43.289
48.7166667 3.8833333  43.297
48.7166667 3.9000000  43.317
48.7166667 3.9166667  43.325
48.7166667 3.9333333  43.346
48.7166667 3.9500000  43.367
48.7166667 3.9666667  43.377
48.7166667 3.9833333  43.389
48.7166667 4.0000000  43.412
48.7166667 4.0166667  43.423
48.7166667 4.0333333  43.444
48.7166667 4.0500000  43.466
48.7166667 4.0666667  43.477
48.7166667 4.0833333  43.499
48.7166667 4.1000000  43.521
48.7166667 4.1166667  43.533
48.7166667 4.1333333  43.554
48.7166667 4.1500000  43.567
48.7166667 4.1666667  43.587
48.7166667 4.1833333  43.608
48.7166667 4.2000000  43.629
48.7166667 4.2166667  43.649
48.7166667 4.2333333  43.670
48.7166667 4.2500000  43.680
48.7166667 4.2666667  43.701
48.7166667 4.2833333  43.722
48.7166667 4.3000000  43.742
48.7166667 4.3166667  43.764
48.7166667 4.3333333  43.773
48.7166667 4.3500000  43.792
48.7166667 4.3666667  43.811
48.7166667 4.3833333  43.830
48.7166667 4.4000000  43.847
48.7166667 4.4166667  43.864
48.7166667 4.4333333  43.881
48.7166667 4.4500000  43.897
48.7166667 4.4666667  43.912
48.7166667 4.4833333  43.927
48.7166667 4.5000000  43.944
48.7166667 4.5166667  43.959
48.7166667 4.5333333  43.974
48.7166667 4.5500000  43.991
48.7166667 4.5666667  44.007
48.7166667 4.5833333  44.024
48.7166667 4.6000000  44.043
48.7166667 4.6166667  44.061
48.7166667 4.6333333  44.079
48.7166667 4.6500000  44.099
48.7166667 4.6666667  44.118
48.7166667 4.6833333  44.138
48.7166667 4.7000000  44.158
48.7166667 4.7166667  44.177
48.7166667 4.7333333  44.196
48.7166667 4.7500000  44.217
48.7166667 4.7666667  44.227
48.7166667 4.7833333  44.247
48.7166667 4.8000000  44.269
48.7166667 4.8166667  44.289
48.7166667 4.8333333  44.311
48.7166667 4.8500000  44.334
48.7166667 4.8666667  44.356
48.7166667 4.8833333  44.379
48.7166667 4.9000000  44.403
48.7166667 4.9166667  44.426
48.7166667 4.9333333  44.439
48.7166667 4.9500000  44.461
48.7166667 4.9666667  44.483
48.7166667 4.9833333  44.505
48.7166667 5.0000000  44.525
48.7166667 5.0166667  44.545
48.7166667 5.0333333  44.566
48.7166667 5.0500000  44.585
48.7166667 5.0666667  44.605
48.7166667 5.0833333  44.614
48.7166667 5.1000000  44.633
48.7166667 5.1166667  44.653
48.7166667 5.1333333  44.673
48.7166667 5.1500000  44.692
48.7166667 5.1666667  44.711
48.7166667 5.1833333  44.731
48.7166667 5.2000000  44.739
48.7166667 5.2166667  44.757
48.7166667 5.2333333  44.775
48.7166667 5.2500000  44.783
48.7166667 5.2666667  44.802
48.7166667 5.2833333  44.813
48.7166667 5.3000000  44.834
48.7166667 5.3166667  44.846
48.7166667 5.3333333  44.870
48.7166667 5.3500000  44.883
48.7166667 5.3666667  44.897
48.7166667 5.3833333  44.910
48.7166667 5.4000000  44.914
48.7166667 5.4166667  44.926
48.7166667 5.4333333  44.938
48.7166667 5.4500000  44.959
48.7166667 5.4666667  44.969
48.7166667 5.4833333  44.969
48.7166667 5.5000000  44.978
48.7166667 5.5166667  44.988
48.7166667 5.5333333  44.988
48.7166667 5.5500000  44.996
48.7166667 5.5666667  44.996
48.7166667 5.5833333  44.993
48.7166667 5.6000000  45.001
48.7166667 5.6166667  45.001
48.7166667 5.6333333  45.011
48.7166667 5.6500000  45.015
48.7166667 5.6666667  45.018
48.7166667 5.6833333  45.023
48.7166667 5.7000000  45.030
48.7166667 5.7166667  45.035
48.7166667 5.7333333  45.042
48.7166667 5.7500000  45.038
48.7166667 5.7666667  45.044
48.7166667 5.7833333  45.048
48.7166667 5.8000000  45.054
48.7166667 5.8166667  45.060
48.7166667 5.8333333  45.077
48.7166667 5.8500000  45.082
48.7166667 5.8666667  45.077
48.7166667 5.8833333  45.081
48.7166667 5.9000000  45.086
48.7166667 5.9166667  45.093
48.7166667 5.9333333  45.100
48.7166667 5.9500000  45.108
48.7166667 5.9666667  45.126
48.7166667 5.9833333  45.133
48.7166667 6.0000000  45.153
48.7166667 6.0166667  45.160
48.7166667 6.0333333  45.167
48.7166667 6.0500000  45.184
48.7166667 6.0666667  45.199
48.7166667 6.0833333  45.203
48.7166667 6.1000000  45.215
48.7166667 6.1166667  45.225
48.7166667 6.1333333  45.235
48.7166667 6.1500000  45.242
48.7166667 6.1666667  45.249
48.7166667 6.1833333  45.255
48.7166667 6.2000000  45.263
48.7166667 6.2166667  45.271
48.7166667 6.2333333  45.282
48.7166667 6.2500000  45.294
48.7166667 6.2666667  45.306
48.7166667 6.2833333  45.331
48.7166667 6.3000000  45.357
48.7166667 6.3166667  45.369
48.7166667 6.3333333  45.382
48.7166667 6.3500000  45.397
48.7166667 6.3666667  45.419
48.7166667 6.3833333  45.443
48.7166667 6.4000000  45.456
48.7166667 6.4166667  45.477
48.7166667 6.4333333  45.499
48.7166667 6.4500000  45.520
48.7166667 6.4666667  45.541
48.7166667 6.4833333  45.562
48.7166667 6.5000000  45.584
48.7166667 6.5166667  45.615
48.7166667 6.5333333  45.633
48.7166667 6.5500000  45.654
48.7166667 6.5666667  45.683
48.7166667 6.5833333  45.701
48.7166667 6.6000000  45.729
48.7166667 6.6166667  45.757
48.7166667 6.6333333  45.783
48.7166667 6.6500000  45.809
48.7166667 6.6666667  45.835
48.7166667 6.6833333  45.861
48.7166667 6.7000000  45.886
48.7166667 6.7166667  45.913
48.7166667 6.7333333  45.939
48.7166667 6.7500000  45.964
48.7166667 6.7666667  45.990
48.7166667 6.7833333  46.028
48.7166667 6.8000000  46.054
48.7166667 6.8166667  46.092
48.7166667 6.8333333  46.130
48.7166667 6.8500000  46.157
48.7166667 6.8666667  46.195
48.7166667 6.8833333  46.224
48.7166667 6.9000000  46.260
48.7166667 6.9166667  46.290
48.7166667 6.9333333  46.328
48.7166667 6.9500000  46.358
48.7166667 6.9666667  46.396
48.7166667 6.9833333  46.425
48.7166667 7.0000000  46.465
48.7333333 1.0000000  43.564
48.7333333 1.0166667  43.544
48.7333333 1.0333333  43.524
48.7333333 1.0500000  43.513
48.7333333 1.0666667  43.493
48.7333333 1.0833333  43.472
48.7333333 1.1000000  43.451
48.7333333 1.1166667  43.431
48.7333333 1.1333333  43.410
48.7333333 1.1500000  43.389
48.7333333 1.1666667  43.367
48.7333333 1.1833333  43.344
48.7333333 1.2000000  43.321
48.7333333 1.2166667  43.297
48.7333333 1.2333333  43.273
48.7333333 1.2500000  43.249
48.7333333 1.2666667  43.226
48.7333333 1.2833333  43.210
48.7333333 1.3000000  43.185
48.7333333 1.3166667  43.161
48.7333333 1.3333333  43.145
48.7333333 1.3500000  43.119
48.7333333 1.3666667  43.092
48.7333333 1.3833333  43.066
48.7333333 1.4000000  43.050
48.7333333 1.4166667  43.025
48.7333333 1.4333333  43.010
48.7333333 1.4500000  42.996
48.7333333 1.4666667  42.974
48.7333333 1.4833333  42.962
48.7333333 1.5000000  42.941
48.7333333 1.5166667  42.929
48.7333333 1.5333333  42.918
48.7333333 1.5500000  42.897
48.7333333 1.5666667  42.887
48.7333333 1.5833333  42.876
48.7333333 1.6000000  42.856
48.7333333 1.6166667  42.845
48.7333333 1.6333333  42.835
48.7333333 1.6500000  42.816
48.7333333 1.6666667  42.808
48.7333333 1.6833333  42.790
48.7333333 1.7000000  42.782
48.7333333 1.7166667  42.776
48.7333333 1.7333333  42.759
48.7333333 1.7500000  42.751
48.7333333 1.7666667  42.734
48.7333333 1.7833333  42.726
48.7333333 1.8000000  42.717
48.7333333 1.8166667  42.700
48.7333333 1.8333333  42.691
48.7333333 1.8500000  42.682
48.7333333 1.8666667  42.662
48.7333333 1.8833333  42.653
48.7333333 1.9000000  42.644
48.7333333 1.9166667  42.624
48.7333333 1.9333333  42.615
48.7333333 1.9500000  42.605
48.7333333 1.9666667  42.595
48.7333333 1.9833333  42.575
48.7333333 2.0000000  42.566
48.7333333 2.0166667  42.556
48.7333333 2.0333333  42.536
48.7333333 2.0500000  42.525
48.7333333 2.0666667  42.516
48.7333333 2.0833333  42.495
48.7333333 2.1000000  42.485
48.7333333 2.1166667  42.476
48.7333333 2.1333333  42.457
48.7333333 2.1500000  42.449
48.7333333 2.1666667  42.440
48.7333333 2.1833333  42.432
48.7333333 2.2000000  42.412
48.7333333 2.2166667  42.403
48.7333333 2.2333333  42.391
48.7333333 2.2500000  42.370
48.7333333 2.2666667  42.358
48.7333333 2.2833333  42.345
48.7333333 2.3000000  42.334
48.7333333 2.3166667  42.324
48.7333333 2.3333333  42.316
48.7333333 2.3500000  42.305
48.7333333 2.3666667  42.295
48.7333333 2.3833333  42.295
48.7333333 2.4000000  42.283
48.7333333 2.4166667  42.284
48.7333333 2.4333333  42.275
48.7333333 2.4500000  42.266
48.7333333 2.4666667  42.269
48.7333333 2.4833333  42.264
48.7333333 2.5000000  42.258
48.7333333 2.5166667  42.261
48.7333333 2.5333333  42.265
48.7333333 2.5500000  42.268
48.7333333 2.5666667  42.272
48.7333333 2.5833333  42.276
48.7333333 2.6000000  42.279
48.7333333 2.6166667  42.282
48.7333333 2.6333333  42.286
48.7333333 2.6500000  42.298
48.7333333 2.6666667  42.301
48.7333333 2.6833333  42.313
48.7333333 2.7000000  42.314
48.7333333 2.7166667  42.326
48.7333333 2.7333333  42.336
48.7333333 2.7500000  42.346
48.7333333 2.7666667  42.357
48.7333333 2.7833333  42.366
48.7333333 2.8000000  42.376
48.7333333 2.8166667  42.386
48.7333333 2.8333333  42.395
48.7333333 2.8500000  42.416
48.7333333 2.8666667  42.425
48.7333333 2.8833333  42.442
48.7333333 2.9000000  42.461
48.7333333 2.9166667  42.479
48.7333333 2.9333333  42.486
48.7333333 2.9500000  42.503
48.7333333 2.9666667  42.521
48.7333333 2.9833333  42.538
48.7333333 3.0000000  42.556
48.7333333 3.0166667  42.574
48.7333333 3.0333333  42.592
48.7333333 3.0500000  42.610
48.7333333 3.0666667  42.629
48.7333333 3.0833333  42.647
48.7333333 3.1000000  42.666
48.7333333 3.1166667  42.685
48.7333333 3.1333333  42.704
48.7333333 3.1500000  42.733
48.7333333 3.1666667  42.752
48.7333333 3.1833333  42.773
48.7333333 3.2000000  42.792
48.7333333 3.2166667  42.811
48.7333333 3.2333333  42.831
48.7333333 3.2500000  42.851
48.7333333 3.2666667  42.861
48.7333333 3.2833333  42.882
48.7333333 3.3000000  42.891
48.7333333 3.3166667  42.912
48.7333333 3.3333333  42.931
48.7333333 3.3500000  42.943
48.7333333 3.3666667  42.964
48.7333333 3.3833333  42.984
48.7333333 3.4000000  42.996
48.7333333 3.4166667  43.017
48.7333333 3.4333333  43.028
48.7333333 3.4500000  43.039
48.7333333 3.4666667  43.050
48.7333333 3.4833333  43.061
48.7333333 3.5000000  43.072
48.7333333 3.5166667  43.093
48.7333333 3.5333333  43.105
48.7333333 3.5500000  43.126
48.7333333 3.5666667  43.137
48.7333333 3.5833333  43.136
48.7333333 3.6000000  43.146
48.7333333 3.6166667  43.155
48.7333333 3.6333333  43.173
48.7333333 3.6500000  43.180
48.7333333 3.6666667  43.187
48.7333333 3.6833333  43.194
48.7333333 3.7000000  43.199
48.7333333 3.7166667  43.213
48.7333333 3.7333333  43.216
48.7333333 3.7500000  43.219
48.7333333 3.7666667  43.224
48.7333333 3.7833333  43.229
48.7333333 3.8000000  43.233
48.7333333 3.8166667  43.239
48.7333333 3.8333333  43.253
48.7333333 3.8500000  43.260
48.7333333 3.8666667  43.277
48.7333333 3.8833333  43.284
48.7333333 3.9000000  43.292
48.7333333 3.9166667  43.311
48.7333333 3.9333333  43.331
48.7333333 3.9500000  43.350
48.7333333 3.9666667  43.361
48.7333333 3.9833333  43.372
48.7333333 4.0000000  43.383
48.7333333 4.0166667  43.405
48.7333333 4.0333333  43.426
48.7333333 4.0500000  43.448
48.7333333 4.0666667  43.460
48.7333333 4.0833333  43.482
48.7333333 4.1000000  43.504
48.7333333 4.1166667  43.516
48.7333333 4.1333333  43.526
48.7333333 4.1500000  43.547
48.7333333 4.1666667  43.558
48.7333333 4.1833333  43.579
48.7333333 4.2000000  43.599
48.7333333 4.2166667  43.621
48.7333333 4.2333333  43.641
48.7333333 4.2500000  43.661
48.7333333 4.2666667  43.682
48.7333333 4.2833333  43.692
48.7333333 4.3000000  43.713
48.7333333 4.3166667  43.734
48.7333333 4.3333333  43.743
48.7333333 4.3500000  43.763
48.7333333 4.3666667  43.782
48.7333333 4.3833333  43.802
48.7333333 4.4000000  43.820
48.7333333 4.4166667  43.837
48.7333333 4.4333333  43.853
48.7333333 4.4500000  43.860
48.7333333 4.4666667  43.876
48.7333333 4.4833333  43.891
48.7333333 4.5000000  43.907
48.7333333 4.5166667  43.922
48.7333333 4.5333333  43.938
48.7333333 4.5500000  43.955
48.7333333 4.5666667  43.972
48.7333333 4.5833333  43.991
48.7333333 4.6000000  44.009
48.7333333 4.6166667  44.028
48.7333333 4.6333333  44.047
48.7333333 4.6500000  44.065
48.7333333 4.6666667  44.084
48.7333333 4.6833333  44.103
48.7333333 4.7000000  44.121
48.7333333 4.7166667  44.140
48.7333333 4.7333333  44.160
48.7333333 4.7500000  44.179
48.7333333 4.7666667  44.200
48.7333333 4.7833333  44.220
48.7333333 4.8000000  44.241
48.7333333 4.8166667  44.262
48.7333333 4.8333333  44.282
48.7333333 4.8500000  44.305
48.7333333 4.8666667  44.328
48.7333333 4.8833333  44.349
48.7333333 4.9000000  44.373
48.7333333 4.9166667  44.395
48.7333333 4.9333333  44.408
48.7333333 4.9500000  44.429
48.7333333 4.9666667  44.452
48.7333333 4.9833333  44.483
48.7333333 5.0000000  44.503
48.7333333 5.0166667  44.523
48.7333333 5.0333333  44.543
48.7333333 5.0500000  44.564
48.7333333 5.0666667  44.573
48.7333333 5.0833333  44.592
48.7333333 5.1000000  44.602
48.7333333 5.1166667  44.620
48.7333333 5.1333333  44.640
48.7333333 5.1500000  44.669
48.7333333 5.1666667  44.679
48.7333333 5.1833333  44.697
48.7333333 5.2000000  44.717
48.7333333 5.2166667  44.726
48.7333333 5.2333333  44.745
48.7333333 5.2500000  44.765
48.7333333 5.2666667  44.775
48.7333333 5.2833333  44.795
48.7333333 5.3000000  44.807
48.7333333 5.3166667  44.820
48.7333333 5.3333333  44.843
48.7333333 5.3500000  44.857
48.7333333 5.3666667  44.870
48.7333333 5.3833333  44.882
48.7333333 5.4000000  44.886
48.7333333 5.4166667  44.898
48.7333333 5.4333333  44.919
48.7333333 5.4500000  44.929
48.7333333 5.4666667  44.930
48.7333333 5.4833333  44.939
48.7333333 5.5000000  44.947
48.7333333 5.5166667  44.957
48.7333333 5.5333333  44.957
48.7333333 5.5500000  44.966
48.7333333 5.5666667  44.964
